Country/Region,Province/State,Lat,Long,date,confirmed,deaths,recovered
Denmark,Faroe Islands,61.8926,-6.9118,2/11/20,0,0,0
Denmark,Faroe Islands,61.8926,-6.9118,2/12/20,0,0,0
Denmark,Faroe Islands,61.8926,-6.9118,2/13/20,0,0,0
Denmark,Faroe Islands,61.8926,-6.9118,2/14/20,0,0,0
Denmark,Faroe Islands,61.8926,-6.9118,2/15/20,0,0,0
Denmark,Faroe Islands,61.8926,-6.9118,2/16/20,0,0,0
Denmark,Faroe Islands,61.8926,-6.9118,2/17/20,0,0,0
Denmark,Faroe Islands,61.8926,-6.9118,2/18/20,0,0,0
Denmark,Faroe Islands,61.8926,-6.9118,2/19/20,0,0,0
Denmark,Faroe Islands,61.8926,-6.9118,2/20/20,0,0,0
Denmark,Faroe Islands,61.8926,-6.9118,2/21/20,0,0,0
Denmark,Faroe Islands,61.8926,-6.9118,2/22/20,0,0,0
Denmark,Faroe Islands,61.8926,-6.9118,2/23/20,0,0,0
Denmark,Faroe Islands,61.8926,-6.9118,2/24/20,0,0,0
Denmark,Faroe Islands,61.8926,-6.9118,2/25/20,0,0,0
Denmark,Faroe Islands,61.8926,-6.9118,2/26/20,0,0,0
Denmark,Faroe Islands,61.8926,-6.9118,2/27/20,0,0,0
Denmark,Faroe Islands,61.8926,-6.9118,2/28/20,0,0,0
Denmark,Faroe Islands,61.8926,-6.9118,2/29/20,0,0,0
Denmark,Faroe Islands,61.8926,-6.9118,3/1/20,0,0,0
Denmark,Faroe Islands,61.8926,-6.9118,3/2/20,0,0,0
Denmark,Faroe Islands,61.8926,-6.9118,3/3/20,0,0,0
Denmark,Faroe Islands,61.8926,-6.9118,3/4/20,1,0,0
Denmark,Faroe Islands,61.8926,-6.9118,3/5/20,1,0,0
Denmark,Faroe Islands,61.8926,-6.9118,3/6/20,1,0,0
Denmark,Faroe Islands,61.8926,-6.9118,3/7/20,1,0,0
Denmark,Faroe Islands,61.8926,-6.9118,3/8/20,2,0,0
Denmark,Faroe Islands,61.8926,-6.9118,3/9/20,2,0,0
Denmark,Faroe Islands,61.8926,-6.9118,3/10/20,2,0,0
Denmark,Faroe Islands,61.8926,-6.9118,3/11/20,2,0,0
Denmark,Faroe Islands,61.8926,-6.9118,3/12/20,2,0,0
Denmark,Faroe Islands,61.8926,-6.9118,3/13/20,3,0,0
Denmark,Faroe Islands,61.8926,-6.9118,3/14/20,9,0,0
Denmark,Faroe Islands,61.8926,-6.9118,3/15/20,11,0,0
Denmark,Faroe Islands,61.8926,-6.9118,3/16/20,18,0,0
Denmark,Faroe Islands,61.8926,-6.9118,3/17/20,47,0,0
Denmark,Faroe Islands,61.8926,-6.9118,3/18/20,58,0,0
Denmark,Faroe Islands,61.8926,-6.9118,3/19/20,72,0,0
Denmark,Faroe Islands,61.8926,-6.9118,3/20/20,80,0,0
Denmark,Faroe Islands,61.8926,-6.9118,3/21/20,92,0,0
Denmark,Faroe Islands,61.8926,-6.9118,3/22/20,115,0,0
Denmark,Faroe Islands,61.8926,-6.9118,3/23/20,118,0,0
Denmark,Faroe Islands,61.8926,-6.9118,3/24/20,122,0,33
Denmark,Faroe Islands,61.8926,-6.9118,3/25/20,132,0,38
Denmark,Faroe Islands,61.8926,-6.9118,3/26/20,140,0,47
Denmark,Faroe Islands,61.8926,-6.9118,3/27/20,144,0,54
Denmark,Faroe Islands,61.8926,-6.9118,3/28/20,155,0,54
Denmark,Faroe Islands,61.8926,-6.9118,3/29/20,159,0,70
Denmark,Faroe Islands,61.8926,-6.9118,3/30/20,168,0,70
Denmark,Faroe Islands,61.8926,-6.9118,3/31/20,169,0,74
Denmark,Faroe Islands,61.8926,-6.9118,4/1/20,173,0,75
Denmark,Faroe Islands,61.8926,-6.9118,4/2/20,177,0,81
Denmark,Faroe Islands,61.8926,-6.9118,4/3/20,179,0,91
Denmark,Faroe Islands,61.8926,-6.9118,4/4/20,181,0,93
Denmark,Faroe Islands,61.8926,-6.9118,4/5/20,181,0,99
Denmark,Faroe Islands,61.8926,-6.9118,4/6/20,183,0,107
Denmark,Faroe Islands,61.8926,-6.9118,4/7/20,184,0,120
Denmark,Faroe Islands,61.8926,-6.9118,4/8/20,184,0,131
Denmark,Faroe Islands,61.8926,-6.9118,4/9/20,184,0,136
Denmark,Faroe Islands,61.8926,-6.9118,4/10/20,184,0,145
Denmark,Faroe Islands,61.8926,-6.9118,4/11/20,184,0,145
Denmark,Faroe Islands,61.8926,-6.9118,4/12/20,184,0,157
Denmark,Faroe Islands,61.8926,-6.9118,4/13/20,184,0,157
Denmark,Faroe Islands,61.8926,-6.9118,4/14/20,184,0,163
Denmark,Faroe Islands,61.8926,-6.9118,4/15/20,184,0,166
Denmark,Faroe Islands,61.8926,-6.9118,4/16/20,184,0,169
Denmark,Faroe Islands,61.8926,-6.9118,4/17/20,184,0,171
Denmark,Faroe Islands,61.8926,-6.9118,4/18/20,184,0,173
Denmark,Faroe Islands,61.8926,-6.9118,4/19/20,185,0,176
Denmark,Faroe Islands,61.8926,-6.9118,4/20/20,185,0,176
Denmark,Faroe Islands,61.8926,-6.9118,4/21/20,185,0,178
Denmark,Faroe Islands,61.8926,-6.9118,4/22/20,185,0,178
Denmark,Greenland,71.7069,-42.6043,1/22/20,0,0,0
Denmark,Greenland,71.7069,-42.6043,1/23/20,0,0,0
Denmark,Greenland,71.7069,-42.6043,1/24/20,0,0,0
Denmark,Greenland,71.7069,-42.6043,1/25/20,0,0,0
Denmark,Greenland,71.7069,-42.6043,1/26/20,0,0,0
Denmark,Greenland,71.7069,-42.6043,1/27/20,0,0,0
Denmark,Greenland,71.7069,-42.6043,1/28/20,0,0,0
Denmark,Greenland,71.7069,-42.6043,1/29/20,0,0,0
Denmark,Greenland,71.7069,-42.6043,1/30/20,0,0,0
Denmark,Greenland,71.7069,-42.6043,1/31/20,0,0,0
Denmark,Greenland,71.7069,-42.6043,2/1/20,0,0,0
Denmark,Greenland,71.7069,-42.6043,2/2/20,0,0,0
Denmark,Greenland,71.7069,-42.6043,2/3/20,0,0,0
Denmark,Greenland,71.7069,-42.6043,2/4/20,0,0,0
Denmark,Greenland,71.7069,-42.6043,2/5/20,0,0,0
Denmark,Greenland,71.7069,-42.6043,2/6/20,0,0,0
Denmark,Greenland,71.7069,-42.6043,2/7/20,0,0,0
Denmark,Greenland,71.7069,-42.6043,2/8/20,0,0,0
Denmark,Greenland,71.7069,-42.6043,2/9/20,0,0,0
Denmark,Greenland,71.7069,-42.6043,2/10/20,0,0,0
Denmark,Greenland,71.7069,-42.6043,2/11/20,0,0,0
Denmark,Greenland,71.7069,-42.6043,2/12/20,0,0,0
Denmark,Greenland,71.7069,-42.6043,2/13/20,0,0,0
Denmark,Greenland,71.7069,-42.6043,2/14/20,0,0,0
Denmark,Greenland,71.7069,-42.6043,2/15/20,0,0,0
Denmark,Greenland,71.7069,-42.6043,2/16/20,0,0,0
Denmark,Greenland,71.7069,-42.6043,2/17/20,0,0,0
Denmark,Greenland,71.7069,-42.6043,2/18/20,0,0,0
Denmark,Greenland,71.7069,-42.6043,2/19/20,0,0,0
Denmark,Greenland,71.7069,-42.6043,2/20/20,0,0,0
Denmark,Greenland,71.7069,-42.6043,2/21/20,0,0,0
Denmark,Greenland,71.7069,-42.6043,2/22/20,0,0,0
Denmark,Greenland,71.7069,-42.6043,2/23/20,0,0,0
Denmark,Greenland,71.7069,-42.6043,2/24/20,0,0,0
Denmark,Greenland,71.7069,-42.6043,2/25/20,0,0,0
Denmark,Greenland,71.7069,-42.6043,2/26/20,0,0,0
Denmark,Greenland,71.7069,-42.6043,2/27/20,0,0,0
Denmark,Greenland,71.7069,-42.6043,2/28/20,0,0,0
Denmark,Greenland,71.7069,-42.6043,2/29/20,0,0,0
Denmark,Greenland,71.7069,-42.6043,3/1/20,0,0,0
Denmark,Greenland,71.7069,-42.6043,3/2/20,0,0,0
Denmark,Greenland,71.7069,-42.6043,3/3/20,0,0,0
Denmark,Greenland,71.7069,-42.6043,3/4/20,0,0,0
Denmark,Greenland,71.7069,-42.6043,3/5/20,0,0,0
Denmark,Greenland,71.7069,-42.6043,3/6/20,0,0,0
Denmark,Greenland,71.7069,-42.6043,3/7/20,0,0,0
Denmark,Greenland,71.7069,-42.6043,3/8/20,0,0,0
Denmark,Greenland,71.7069,-42.6043,3/9/20,0,0,0
Denmark,Greenland,71.7069,-42.6043,3/10/20,0,0,0
Denmark,Greenland,71.7069,-42.6043,3/11/20,0,0,0
Denmark,Greenland,71.7069,-42.6043,3/12/20,0,0,0
Denmark,Greenland,71.7069,-42.6043,3/13/20,0,0,0
Denmark,Greenland,71.7069,-42.6043,3/14/20,0,0,0
Denmark,Greenland,71.7069,-42.6043,3/15/20,0,0,0
Denmark,Greenland,71.7069,-42.6043,3/16/20,1,0,0
Denmark,Greenland,71.7069,-42.6043,3/17/20,1,0,0
Denmark,Greenland,71.7069,-42.6043,3/18/20,1,0,0
Denmark,Greenland,71.7069,-42.6043,3/19/20,2,0,0
Denmark,Greenland,71.7069,-42.6043,3/20/20,2,0,0
Denmark,Greenland,71.7069,-42.6043,3/21/20,2,0,0
Denmark,Greenland,71.7069,-42.6043,3/22/20,4,0,0
Denmark,Greenland,71.7069,-42.6043,3/23/20,4,0,0
Denmark,Greenland,71.7069,-42.6043,3/24/20,5,0,2
Denmark,Greenland,71.7069,-42.6043,3/25/20,6,0,2
Denmark,Greenland,71.7069,-42.6043,3/26/20,6,0,2
Denmark,Greenland,71.7069,-42.6043,3/27/20,10,0,2
Denmark,Greenland,71.7069,-42.6043,3/28/20,10,0,2
Denmark,Greenland,71.7069,-42.6043,3/29/20,10,0,2
Denmark,Greenland,71.7069,-42.6043,3/30/20,10,0,2
Denmark,Greenland,71.7069,-42.6043,3/31/20,10,0,2
Denmark,Greenland,71.7069,-42.6043,4/1/20,10,0,2
Denmark,Greenland,71.7069,-42.6043,4/2/20,10,0,2
Denmark,Greenland,71.7069,-42.6043,4/3/20,10,0,3
Denmark,Greenland,71.7069,-42.6043,4/4/20,11,0,3
Denmark,Greenland,71.7069,-42.6043,4/5/20,11,0,3
Denmark,Greenland,71.7069,-42.6043,4/6/20,11,0,4
Denmark,Greenland,71.7069,-42.6043,4/7/20,11,0,10
Denmark,Greenland,71.7069,-42.6043,4/8/20,11,0,11
Denmark,Greenland,71.7069,-42.6043,4/9/20,11,0,11
Denmark,Greenland,71.7069,-42.6043,4/10/20,11,0,11
Denmark,Greenland,71.7069,-42.6043,4/11/20,11,0,11
Denmark,Greenland,71.7069,-42.6043,4/12/20,11,0,11
Denmark,Greenland,71.7069,-42.6043,4/13/20,11,0,11
Denmark,Greenland,71.7069,-42.6043,4/14/20,11,0,11
Denmark,Greenland,71.7069,-42.6043,4/15/20,11,0,11
Denmark,Greenland,71.7069,-42.6043,4/16/20,11,0,11
Denmark,Greenland,71.7069,-42.6043,4/17/20,11,0,11
Denmark,Greenland,71.7069,-42.6043,4/18/20,11,0,11
Denmark,Greenland,71.7069,-42.6043,4/19/20,11,0,11
Denmark,Greenland,71.7069,-42.6043,4/20/20,11,0,11
Denmark,Greenland,71.7069,-42.6043,4/21/20,11,0,11
Denmark,Greenland,71.7069,-42.6043,4/22/20,11,0,11
Denmark,,56.2639,9.5018,1/22/20,0,0,0
Denmark,,56.2639,9.5018,1/23/20,0,0,0
Denmark,,56.2639,9.5018,1/24/20,0,0,0
Denmark,,56.2639,9.5018,1/25/20,0,0,0
Denmark,,56.2639,9.5018,1/26/20,0,0,0
Denmark,,56.2639,9.5018,1/27/20,0,0,0
Denmark,,56.2639,9.5018,1/28/20,0,0,0
Denmark,,56.2639,9.5018,1/29/20,0,0,0
Denmark,,56.2639,9.5018,1/30/20,0,0,0
Denmark,,56.2639,9.5018,1/31/20,0,0,0
Denmark,,56.2639,9.5018,2/1/20,0,0,0
Denmark,,56.2639,9.5018,2/2/20,0,0,0
Denmark,,56.2639,9.5018,2/3/20,0,0,0
Denmark,,56.2639,9.5018,2/4/20,0,0,0
Denmark,,56.2639,9.5018,2/5/20,0,0,0
Denmark,,56.2639,9.5018,2/6/20,0,0,0
Denmark,,56.2639,9.5018,2/7/20,0,0,0
Denmark,,56.2639,9.5018,2/8/20,0,0,0
Denmark,,56.2639,9.5018,2/9/20,0,0,0
Denmark,,56.2639,9.5018,2/10/20,0,0,0
Denmark,,56.2639,9.5018,2/11/20,0,0,0
Denmark,,56.2639,9.5018,2/12/20,0,0,0
Denmark,,56.2639,9.5018,2/13/20,0,0,0
Denmark,,56.2639,9.5018,2/14/20,0,0,0
Denmark,,56.2639,9.5018,2/15/20,0,0,0
Denmark,,56.2639,9.5018,2/16/20,0,0,0
Denmark,,56.2639,9.5018,2/17/20,0,0,0
Denmark,,56.2639,9.5018,2/18/20,0,0,0
Denmark,,56.2639,9.5018,2/19/20,0,0,0
Denmark,,56.2639,9.5018,2/20/20,0,0,0
Denmark,,56.2639,9.5018,2/21/20,0,0,0
Denmark,,56.2639,9.5018,2/22/20,0,0,0
Denmark,,56.2639,9.5018,2/23/20,0,0,0
Denmark,,56.2639,9.5018,2/24/20,0,0,0
Denmark,,56.2639,9.5018,2/25/20,0,0,0
Denmark,,56.2639,9.5018,2/26/20,0,0,0
Denmark,,56.2639,9.5018,2/27/20,1,0,0
Denmark,,56.2639,9.5018,2/28/20,1,0,0
Denmark,,56.2639,9.5018,2/29/20,3,0,0
Denmark,,56.2639,9.5018,3/1/20,4,0,0
Denmark,,56.2639,9.5018,3/2/20,4,0,0
Denmark,,56.2639,9.5018,3/3/20,6,0,0
Denmark,,56.2639,9.5018,3/4/20,10,0,0
Denmark,,56.2639,9.5018,3/5/20,10,0,0
Denmark,,56.2639,9.5018,3/6/20,23,0,1
Denmark,,56.2639,9.5018,3/7/20,23,0,1
Denmark,,56.2639,9.5018,3/8/20,35,0,1
Denmark,,56.2639,9.5018,3/9/20,90,0,1
Denmark,,56.2639,9.5018,3/10/20,262,0,1
Denmark,,56.2639,9.5018,3/11/20,442,0,1
Denmark,,56.2639,9.5018,3/12/20,615,0,1
Denmark,,56.2639,9.5018,3/13/20,801,0,1
Denmark,,56.2639,9.5018,3/14/20,827,1,1
Denmark,,56.2639,9.5018,3/15/20,864,2,1
Denmark,,56.2639,9.5018,3/16/20,914,3,1
Denmark,,56.2639,9.5018,3/17/20,977,4,1
Denmark,,56.2639,9.5018,3/18/20,1057,4,1
Denmark,,56.2639,9.5018,3/19/20,1151,6,1
Denmark,,56.2639,9.5018,3/20/20,1255,9,1
Denmark,,56.2639,9.5018,3/21/20,1326,13,1
Denmark,,56.2639,9.5018,3/22/20,1395,13,1
Denmark,,56.2639,9.5018,3/23/20,1450,24,1
Denmark,,56.2639,9.5018,3/24/20,1591,32,1
Denmark,,56.2639,9.5018,3/25/20,1724,34,1
Denmark,,56.2639,9.5018,3/26/20,1877,41,1
Denmark,,56.2639,9.5018,3/27/20,2046,52,1
Denmark,,56.2639,9.5018,3/28/20,2201,65,1
Denmark,,56.2639,9.5018,3/29/20,2395,72,1
Denmark,,56.2639,9.5018,3/30/20,2577,77,1
Denmark,,56.2639,9.5018,3/31/20,2860,90,1
Denmark,,56.2639,9.5018,4/1/20,3107,104,894
Denmark,,56.2639,9.5018,4/2/20,3386,123,1089
Denmark,,56.2639,9.5018,4/3/20,3757,139,1193
Denmark,,56.2639,9.5018,4/4/20,4077,161,1283
Denmark,,56.2639,9.5018,4/5/20,4369,179,1327
Denmark,,56.2639,9.5018,4/6/20,4681,187,1378
Denmark,,56.2639,9.5018,4/7/20,5071,203,1491
Denmark,,56.2639,9.5018,4/8/20,5402,218,1621
Denmark,,56.2639,9.5018,4/9/20,5635,237,1736
Denmark,,56.2639,9.5018,4/10/20,5819,247,1773
Denmark,,56.2639,9.5018,4/11/20,5996,260,1955
Denmark,,56.2639,9.5018,4/12/20,6174,273,2123
Denmark,,56.2639,9.5018,4/13/20,6318,285,2235
Denmark,,56.2639,9.5018,4/14/20,6511,299,2515
Denmark,,56.2639,9.5018,4/15/20,6681,309,2748
Denmark,,56.2639,9.5018,4/16/20,6879,321,3023
Denmark,,56.2639,9.5018,4/17/20,7073,336,3389
Denmark,,56.2639,9.5018,4/18/20,7242,346,3847
Denmark,,56.2639,9.5018,4/19/20,7384,355,4141
Denmark,,56.2639,9.5018,4/20/20,7515,364,4312
Denmark,,56.2639,9.5018,4/21/20,7695,370,4700
Denmark,,56.2639,9.5018,4/22/20,7912,384,5087
Djibouti,,11.8251,42.5903,1/22/20,0,0,0
Djibouti,,11.8251,42.5903,1/23/20,0,0,0
Djibouti,,11.8251,42.5903,1/24/20,0,0,0
Djibouti,,11.8251,42.5903,1/25/20,0,0,0
Djibouti,,11.8251,42.5903,1/26/20,0,0,0
Djibouti,,11.8251,42.5903,1/27/20,0,0,0
Djibouti,,11.8251,42.5903,1/28/20,0,0,0
Djibouti,,11.8251,42.5903,1/29/20,0,0,0
Djibouti,,11.8251,42.5903,1/30/20,0,0,0
Djibouti,,11.8251,42.5903,1/31/20,0,0,0
Djibouti,,11.8251,42.5903,2/1/20,0,0,0
Djibouti,,11.8251,42.5903,2/2/20,0,0,0
Djibouti,,11.8251,42.5903,2/3/20,0,0,0
Djibouti,,11.8251,42.5903,2/4/20,0,0,0
Djibouti,,11.8251,42.5903,2/5/20,0,0,0
Djibouti,,11.8251,42.5903,2/6/20,0,0,0
Djibouti,,11.8251,42.5903,2/7/20,0,0,0
Djibouti,,11.8251,42.5903,2/8/20,0,0,0
Djibouti,,11.8251,42.5903,2/9/20,0,0,0
Djibouti,,11.8251,42.5903,2/10/20,0,0,0
Djibouti,,11.8251,42.5903,2/11/20,0,0,0
Djibouti,,11.8251,42.5903,2/12/20,0,0,0
Djibouti,,11.8251,42.5903,2/13/20,0,0,0
Djibouti,,11.8251,42.5903,2/14/20,0,0,0
Djibouti,,11.8251,42.5903,2/15/20,0,0,0
Djibouti,,11.8251,42.5903,2/16/20,0,0,0
Djibouti,,11.8251,42.5903,2/17/20,0,0,0
Djibouti,,11.8251,42.5903,2/18/20,0,0,0
Djibouti,,11.8251,42.5903,2/19/20,0,0,0
Djibouti,,11.8251,42.5903,2/20/20,0,0,0
Djibouti,,11.8251,42.5903,2/21/20,0,0,0
Djibouti,,11.8251,42.5903,2/22/20,0,0,0
Djibouti,,11.8251,42.5903,2/23/20,0,0,0
Djibouti,,11.8251,42.5903,2/24/20,0,0,0
Djibouti,,11.8251,42.5903,2/25/20,0,0,0
Djibouti,,11.8251,42.5903,2/26/20,0,0,0
Djibouti,,11.8251,42.5903,2/27/20,0,0,0
Djibouti,,11.8251,42.5903,2/28/20,0,0,0
Djibouti,,11.8251,42.5903,2/29/20,0,0,0
Djibouti,,11.8251,42.5903,3/1/20,0,0,0
Djibouti,,11.8251,42.5903,3/2/20,0,0,0
Djibouti,,11.8251,42.5903,3/3/20,0,0,0
Djibouti,,11.8251,42.5903,3/4/20,0,0,0
Djibouti,,11.8251,42.5903,3/5/20,0,0,0
Djibouti,,11.8251,42.5903,3/6/20,0,0,0
Djibouti,,11.8251,42.5903,3/7/20,0,0,0
Djibouti,,11.8251,42.5903,3/8/20,0,0,0
Djibouti,,11.8251,42.5903,3/9/20,0,0,0
Djibouti,,11.8251,42.5903,3/10/20,0,0,0
Djibouti,,11.8251,42.5903,3/11/20,0,0,0
Djibouti,,11.8251,42.5903,3/12/20,0,0,0
Djibouti,,11.8251,42.5903,3/13/20,0,0,0
Djibouti,,11.8251,42.5903,3/14/20,0,0,0
Djibouti,,11.8251,42.5903,3/15/20,0,0,0
Djibouti,,11.8251,42.5903,3/16/20,0,0,0
Djibouti,,11.8251,42.5903,3/17/20,0,0,0
Djibouti,,11.8251,42.5903,3/18/20,1,0,0
Djibouti,,11.8251,42.5903,3/19/20,1,0,0
Djibouti,,11.8251,42.5903,3/20/20,1,0,0
Djibouti,,11.8251,42.5903,3/21/20,1,0,0
Djibouti,,11.8251,42.5903,3/22/20,1,0,0
Djibouti,,11.8251,42.5903,3/23/20,3,0,0
Djibouti,,11.8251,42.5903,3/24/20,3,0,0
Djibouti,,11.8251,42.5903,3/25/20,11,0,0
Djibouti,,11.8251,42.5903,3/26/20,11,0,0
Djibouti,,11.8251,42.5903,3/27/20,12,0,0
Djibouti,,11.8251,42.5903,3/28/20,14,0,0
Djibouti,,11.8251,42.5903,3/29/20,18,0,0
Djibouti,,11.8251,42.5903,3/30/20,18,0,0
Djibouti,,11.8251,42.5903,3/31/20,30,0,0
Djibouti,,11.8251,42.5903,4/1/20,33,0,0
Djibouti,,11.8251,42.5903,4/2/20,40,0,0
Djibouti,,11.8251,42.5903,4/3/20,49,0,8
Djibouti,,11.8251,42.5903,4/4/20,50,0,8
Djibouti,,11.8251,42.5903,4/5/20,59,0,9
Djibouti,,11.8251,42.5903,4/6/20,90,0,9
Djibouti,,11.8251,42.5903,4/7/20,90,0,9
Djibouti,,11.8251,42.5903,4/8/20,135,0,25
Djibouti,,11.8251,42.5903,4/9/20,135,0,25
Djibouti,,11.8251,42.5903,4/10/20,150,1,36
Djibouti,,11.8251,42.5903,4/11/20,187,2,36
Djibouti,,11.8251,42.5903,4/12/20,214,2,36
Djibouti,,11.8251,42.5903,4/13/20,298,2,41
Djibouti,,11.8251,42.5903,4/14/20,363,2,53
Djibouti,,11.8251,42.5903,4/15/20,435,2,71
Djibouti,,11.8251,42.5903,4/16/20,591,2,73
Djibouti,,11.8251,42.5903,4/17/20,732,2,76
Djibouti,,11.8251,42.5903,4/18/20,732,2,76
Djibouti,,11.8251,42.5903,4/19/20,846,2,102
Djibouti,,11.8251,42.5903,4/20/20,846,2,102
Djibouti,,11.8251,42.5903,4/21/20,945,2,112
Djibouti,,11.8251,42.5903,4/22/20,974,2,183
Dominican Republic,,18.7357,-70.1627,1/22/20,0,0,0
Dominican Republic,,18.7357,-70.1627,1/23/20,0,0,0
Dominican Republic,,18.7357,-70.1627,1/24/20,0,0,0
Dominican Republic,,18.7357,-70.1627,1/25/20,0,0,0
Dominican Republic,,18.7357,-70.1627,1/26/20,0,0,0
Dominican Republic,,18.7357,-70.1627,1/27/20,0,0,0
Dominican Republic,,18.7357,-70.1627,1/28/20,0,0,0
Dominican Republic,,18.7357,-70.1627,1/29/20,0,0,0
Dominican Republic,,18.7357,-70.1627,1/30/20,0,0,0
Dominican Republic,,18.7357,-70.1627,1/31/20,0,0,0
Dominican Republic,,18.7357,-70.1627,2/1/20,0,0,0
Dominican Republic,,18.7357,-70.1627,2/2/20,0,0,0
Dominican Republic,,18.7357,-70.1627,2/3/20,0,0,0
Dominican Republic,,18.7357,-70.1627,2/4/20,0,0,0
Dominican Republic,,18.7357,-70.1627,2/5/20,0,0,0
Dominican Republic,,18.7357,-70.1627,2/6/20,0,0,0
Dominican Republic,,18.7357,-70.1627,2/7/20,0,0,0
Dominican Republic,,18.7357,-70.1627,2/8/20,0,0,0
Dominican Republic,,18.7357,-70.1627,2/9/20,0,0,0
Dominican Republic,,18.7357,-70.1627,2/10/20,0,0,0
Dominican Republic,,18.7357,-70.1627,2/11/20,0,0,0
Dominican Republic,,18.7357,-70.1627,2/12/20,0,0,0
Dominican Republic,,18.7357,-70.1627,2/13/20,0,0,0
Dominican Republic,,18.7357,-70.1627,2/14/20,0,0,0
Dominican Republic,,18.7357,-70.1627,2/15/20,0,0,0
Dominican Republic,,18.7357,-70.1627,2/16/20,0,0,0
Dominican Republic,,18.7357,-70.1627,2/17/20,0,0,0
Dominican Republic,,18.7357,-70.1627,2/18/20,0,0,0
Dominican Republic,,18.7357,-70.1627,2/19/20,0,0,0
Dominican Republic,,18.7357,-70.1627,2/20/20,0,0,0
Dominican Republic,,18.7357,-70.1627,2/21/20,0,0,0
Dominican Republic,,18.7357,-70.1627,2/22/20,0,0,0
Dominican Republic,,18.7357,-70.1627,2/23/20,0,0,0
Dominican Republic,,18.7357,-70.1627,2/24/20,0,0,0
Dominican Republic,,18.7357,-70.1627,2/25/20,0,0,0
Dominican Republic,,18.7357,-70.1627,2/26/20,0,0,0
Dominican Republic,,18.7357,-70.1627,2/27/20,0,0,0
Dominican Republic,,18.7357,-70.1627,2/28/20,0,0,0
Dominican Republic,,18.7357,-70.1627,2/29/20,0,0,0
Dominican Republic,,18.7357,-70.1627,3/1/20,1,0,0
Dominican Republic,,18.7357,-70.1627,3/2/20,1,0,0
Dominican Republic,,18.7357,-70.1627,3/3/20,1,0,0
Dominican Republic,,18.7357,-70.1627,3/4/20,1,0,0
Dominican Republic,,18.7357,-70.1627,3/5/20,1,0,0
Dominican Republic,,18.7357,-70.1627,3/6/20,2,0,0
Dominican Republic,,18.7357,-70.1627,3/7/20,2,0,0
Dominican Republic,,18.7357,-70.1627,3/8/20,5,0,0
Dominican Republic,,18.7357,-70.1627,3/9/20,5,0,0
Dominican Republic,,18.7357,-70.1627,3/10/20,5,0,0
Dominican Republic,,18.7357,-70.1627,3/11/20,5,0,0
Dominican Republic,,18.7357,-70.1627,3/12/20,5,0,0
Dominican Republic,,18.7357,-70.1627,3/13/20,5,0,0
Dominican Republic,,18.7357,-70.1627,3/14/20,11,0,0
Dominican Republic,,18.7357,-70.1627,3/15/20,11,0,0
Dominican Republic,,18.7357,-70.1627,3/16/20,11,0,0
Dominican Republic,,18.7357,-70.1627,3/17/20,21,1,0
Dominican Republic,,18.7357,-70.1627,3/18/20,21,1,0
Dominican Republic,,18.7357,-70.1627,3/19/20,34,2,0
Dominican Republic,,18.7357,-70.1627,3/20/20,72,2,0
Dominican Republic,,18.7357,-70.1627,3/21/20,112,2,0
Dominican Republic,,18.7357,-70.1627,3/22/20,202,3,0
Dominican Republic,,18.7357,-70.1627,3/23/20,245,3,0
Dominican Republic,,18.7357,-70.1627,3/24/20,312,6,3
Dominican Republic,,18.7357,-70.1627,3/25/20,392,10,3
Dominican Republic,,18.7357,-70.1627,3/26/20,488,10,3
Dominican Republic,,18.7357,-70.1627,3/27/20,581,20,3
Dominican Republic,,18.7357,-70.1627,3/28/20,719,28,3
Dominican Republic,,18.7357,-70.1627,3/29/20,859,39,3
Dominican Republic,,18.7357,-70.1627,3/30/20,901,42,4
Dominican Republic,,18.7357,-70.1627,3/31/20,1109,51,5
Dominican Republic,,18.7357,-70.1627,4/1/20,1284,57,9
Dominican Republic,,18.7357,-70.1627,4/2/20,1380,60,16
Dominican Republic,,18.7357,-70.1627,4/3/20,1488,68,16
Dominican Republic,,18.7357,-70.1627,4/4/20,1488,68,16
Dominican Republic,,18.7357,-70.1627,4/5/20,1745,82,17
Dominican Republic,,18.7357,-70.1627,4/6/20,1828,86,33
Dominican Republic,,18.7357,-70.1627,4/7/20,1956,98,36
Dominican Republic,,18.7357,-70.1627,4/8/20,2111,108,50
Dominican Republic,,18.7357,-70.1627,4/9/20,2349,118,80
Dominican Republic,,18.7357,-70.1627,4/10/20,2620,126,98
Dominican Republic,,18.7357,-70.1627,4/11/20,2759,135,108
Dominican Republic,,18.7357,-70.1627,4/12/20,2967,173,131
Dominican Republic,,18.7357,-70.1627,4/13/20,3167,177,152
Dominican Republic,,18.7357,-70.1627,4/14/20,3286,183,162
Dominican Republic,,18.7357,-70.1627,4/15/20,3614,189,208
Dominican Republic,,18.7357,-70.1627,4/16/20,3755,196,215
Dominican Republic,,18.7357,-70.1627,4/17/20,4126,200,268
Dominican Republic,,18.7357,-70.1627,4/18/20,4335,217,312
Dominican Republic,,18.7357,-70.1627,4/19/20,4680,226,363
Dominican Republic,,18.7357,-70.1627,4/20/20,4964,235,416
Dominican Republic,,18.7357,-70.1627,4/21/20,5044,245,463
Dominican Republic,,18.7357,-70.1627,4/22/20,5300,260,581
Ecuador,,-1.8312,-78.1834,1/22/20,0,0,0
Ecuador,,-1.8312,-78.1834,1/23/20,0,0,0
